GAIN BR ALTAZ DPFU=0.027,0.026 POLY=0.357,2.883E-02,-3.229E-04 /
TSYS BR timeoff=0.0 FT=1.0 INDEX='R1:2','L1:2','R3:4','L3:4','R5:6','L5:6','R7:8','L7:8' /
113 18:33.000 118.74 178.97 121.67 169.53 125.14 158.16 125.87 158.98 
113 18:33.542 118.50 178.59 121.64 169.36 124.94 158.00 125.77 158.47 
113 18:34.092 118.37 178.58 121.41 169.33 124.82 157.80 125.43 158.22 
113 18:34.642 118.24 178.24 121.38 169.37 125.05 157.60 125.24 158.46 
113 18:35.183 117.97 177.94 121.13 169.20 124.72 157.31 125.03 158.35 
113 18:35.717 117.73 177.63 120.93 168.72 124.52 156.96 124.73 158.13 
113 18:45.275 108.16 164.60 110.21 155.12 113.10 144.28 113.46 144.70 
113 18:45.817 108.22 164.61 110.20 155.09 113.27 144.30 113.60 144.85 
113 18:46.358 108.22 164.64 110.26 155.18 113.28 144.40 113.76 144.76 
113 18:46.908 108.52 164.93 110.38 155.29 113.20 144.51 113.63 144.78 
113 18:47.458 108.39 164.97 110.40 155.32 113.24 144.39 113.72 144.84 
113 18:48.000 108.46 164.92 110.47 155.18 113.06 144.15 113.59 144.82 
113 18:48.542 108.19 164.57 110.27 154.97 112.90 144.11 113.56 144.41 
113 18:49.092 107.95 164.26 110.02 154.76 112.81 143.86 113.38 144.28 
113 18:49.642 108.00 164.16 109.87 154.71 112.82 143.72 113.41 144.16 
113 18:50.183 107.96 164.33 109.99 154.79 112.84 143.86 113.53 144.30 
113 18:50.717 107.75 163.94 109.79 154.61 112.41 143.36 112.81 143.82 
113 19:00.275 107.26 163.42 109.33 154.46 112.43 143.10 112.82 143.65 
113 19:00.817 107.32 163.50 109.31 154.21 112.50 143.27 112.82 143.72 
113 19:01.358 107.29 163.62 109.31 154.21 112.58 143.59 113.04 144.12 
113 19:01.908 107.41 163.73 109.40 154.22 112.61 143.61 113.00 143.93 
113 19:02.458 107.45 163.76 109.36 154.13 112.50 143.51 112.83 144.18 
113 19:03.000 107.35 163.57 109.37 154.11 112.46 143.49 113.15 144.18 
113 19:03.542 107.39 163.57 109.26 154.21 112.57 143.63 113.08 143.91 
113 19:04.092 107.34 163.38 109.20 154.02 112.46 143.37 112.99 143.75 
113 19:04.642 107.52 163.51 109.36 154.04 112.52 143.43 112.88 143.94 
113 19:05.183 107.28 163.59 109.22 154.14 112.54 143.46 113.06 144.03 
113 19:05.725 109.66 163.71 110.81 154.02 114.21 141.65 114.29 141.09 
113 19:15.283 106.87 162.88 108.85 153.62 112.09 143.00 112.77 143.41 
113 19:15.833 106.77 162.78 108.82 153.73 112.25 142.94 112.81 143.46 
113 19:16.392 106.66 162.70 108.63 153.69 112.17 142.85 112.78 143.41 
113 19:16.942 106.74 162.68 108.52 153.37 111.90 142.73 112.48 143.39 
113 19:17.500 106.64 162.48 108.43 153.19 111.72 142.81 112.29 143.35 
113 19:18.058 106.55 162.37 108.42 153.14 111.74 142.77 112.43 143.38 
113 19:18.608 106.37 162.24 108.19 152.90 111.56 142.55 112.21 143.28 
113 19:19.167 106.23 161.98 108.01 152.75 111.49 142.42 112.03 142.98 
113 19:19.717 105.80 161.45 107.52 152.29 110.93 141.80 111.53 142.46 
113 19:30.275 99.15 999.00 100.16 999.00 102.82 999.00 103.01 999.00 
113 19:30.817 98.94 152.70 99.92 143.11 102.93 132.54 103.13 133.74 
113 19:31.358 99.02 152.70 100.01 143.05 102.94 132.69 103.28 133.51 
113 19:31.908 99.16 152.74 100.16 142.95 102.90 132.53 103.28 133.34 
113 19:32.458 99.12 152.56 100.03 143.06 102.89 132.55 103.33 133.43 
113 19:33.000 98.89 152.55 99.92 142.85 102.71 132.31 102.95 133.25 
113 19:33.542 98.94 152.48 100.01 142.74 102.72 132.29 102.88 133.13 
113 19:34.092 98.77 152.44 99.81 142.78 102.63 132.25 102.81 132.99 
113 19:34.642 98.90 152.45 99.81 142.76 102.61 132.18 102.86 133.03 
113 19:35.183 98.93 152.44 100.02 142.76 102.50 132.20 102.72 132.86 
113 19:35.717 98.65 152.18 99.65 142.61 102.36 131.92 102.58 132.72 
113 19:45.275 105.12 999.00 106.75 999.00 109.65 999.00 110.01 999.00 
113 19:45.833 105.13 160.71 106.71 151.14 109.72 140.17 110.15 140.72 
113 19:46.392 105.03 160.58 106.81 151.09 109.96 140.59 110.41 141.09 
113 19:46.942 105.10 160.53 106.81 151.36 110.25 140.87 110.83 141.38 
113 19:47.500 105.17 160.55 106.78 151.35 110.13 140.81 110.81 141.14 
113 19:48.058 104.89 160.42 106.61 151.19 110.11 140.91 110.92 140.85 
113 19:48.608 104.92 160.29 106.61 151.04 110.04 140.73 110.87 140.96 
113 19:49.167 104.79 160.05 106.41 150.85 109.82 140.57 110.72 140.94 
113 19:49.717 104.26 159.70 105.85 150.44 109.51 140.28 110.50 140.95 
113 20:01.283 103.75 158.92 105.42 149.71 108.56 138.57 108.92 139.27 
113 20:01.817 103.75 159.02 105.36 149.76 108.58 138.83 108.94 139.56 
113 20:02.358 103.83 158.96 105.45 149.79 108.99 139.19 109.47 139.65 
113 20:02.908 103.91 159.06 105.42 149.67 108.96 139.40 109.64 139.93 
113 20:03.458 103.90 158.99 105.25 149.56 108.96 139.58 109.79 140.00 
113 20:04.000 103.92 159.29 105.34 149.74 108.62 139.25 109.21 139.43 
113 20:04.542 104.01 159.39 105.46 149.66 108.61 139.10 109.38 139.45 
113 20:05.092 104.02 159.31 105.55 149.63 108.69 139.20 109.53 139.65 
113 20:05.642 103.83 159.06 105.37 149.68 108.57 139.12 109.14 139.43 
113 20:06.183 103.62 158.85 105.24 149.75 108.70 139.16 109.47 139.67 
113 20:06.725 105.45 158.95 106.43 149.82 110.56 138.06 111.14 137.47 
113 20:15.275 103.44 158.63 104.82 149.54 108.55 139.64 109.82 140.28 
113 20:15.833 103.51 158.82 104.82 149.37 108.53 139.33 109.46 139.61 
113 20:16.392 103.39 158.77 104.76 149.23 108.43 139.21 109.34 139.70 
113 20:16.942 103.31 158.56 104.76 149.12 108.37 139.21 109.45 139.48 
113 20:17.500 103.21 158.15 104.49 148.92 108.13 138.85 109.29 139.30 
113 20:18.058 102.99 157.96 104.42 148.85 108.15 138.90 109.42 139.19 
113 20:18.608 102.79 157.61 104.35 148.87 108.09 138.67 109.19 138.98 
113 20:19.167 102.61 157.60 104.16 148.80 107.85 138.42 108.93 138.77 
113 20:19.717 102.46 157.25 103.84 148.33 107.46 137.85 108.15 138.49 
113 20:30.275 99.56 999.00 100.45 999.00 103.63 999.00 104.20 999.00 
113 20:30.817 99.55 154.28 100.51 143.56 103.74 133.55 104.57 134.36 
113 20:31.358 99.53 153.58 100.59 144.07 103.79 133.76 104.39 134.24 
113 20:31.908 99.49 153.43 100.58 144.04 103.79 133.85 104.68 134.46 
113 20:32.458 99.35 153.27 100.42 144.09 103.98 134.11 105.08 134.64 
113 20:33.000 99.36 153.36 100.46 144.18 104.01 133.83 104.83 134.54 
113 20:33.542 99.33 153.51 100.40 144.13 103.89 133.84 104.41 134.39 
113 20:34.092 99.38 153.38 100.47 143.97 103.86 133.86 104.47 134.40 
113 20:34.642 99.40 153.36 100.38 143.87 103.89 134.02 104.68 134.54 
113 20:35.183 99.62 153.53 100.58 144.05 104.06 134.03 104.74 134.57 
113 20:35.717 99.26 153.09 100.17 143.63 103.55 133.78 104.18 134.14 
113 20:45.283 103.38 999.00 104.98 999.00 108.33 999.00 109.31 999.00 
113 20:45.817 103.37 999.00 105.04 999.00 108.63 999.00 109.58 999.00 
113 20:46.358 103.61 158.78 105.19 149.76 108.81 139.39 109.46 139.69 
113 20:46.908 103.39 158.42 104.84 149.61 108.83 139.96 110.43 140.29 
113 20:47.458 103.00 157.98 104.62 149.32 108.75 140.41 111.18 141.42 
113 20:48.000 103.45 158.42 104.91 149.65 108.90 140.07 110.51 140.90 
113 20:48.542 103.57 158.44 104.98 149.44 108.91 139.87 110.44 140.39 
113 20:49.092 103.59 158.57 104.97 149.52 108.76 139.47 109.84 139.95 
113 20:49.642 103.59 158.64 104.98 149.46 108.85 139.63 110.01 140.24 
113 20:50.183 103.48 158.43 104.90 149.38 108.62 139.54 109.93 140.09 
113 20:50.725 105.61 158.64 106.31 149.24 110.46 137.64 111.01 136.70 
113 21:00.283 104.09 999.00 105.68 999.00 109.46 999.00 110.59 999.00 
113 21:00.817 104.06 999.00 105.64 999.00 109.30 999.00 110.39 999.00 
113 21:01.358 104.22 159.39 105.79 150.33 109.41 140.17 110.37 140.57 
113 21:01.908 104.23 159.26 105.71 150.35 109.56 140.54 110.70 140.81 
113 21:02.458 104.21 159.47 105.87 150.50 109.62 140.39 110.43 141.27 
113 21:03.000 104.27 159.52 105.81 150.46 109.51 140.08 110.31 141.09 
113 21:03.542 104.13 159.43 105.79 150.48 109.54 140.17 110.38 140.78 
113 21:04.092 104.40 159.72 105.93 150.35 109.39 140.13 110.19 140.60 
113 21:04.642 104.16 159.37 105.63 150.33 109.33 140.14 110.37 140.77 
113 21:05.183 104.25 159.68 105.78 150.21 109.32 140.18 110.19 140.70 
113 21:05.717 104.04 159.19 105.44 149.85 108.73 139.49 109.39 140.20 
113 21:15.275 105.00 999.00 106.62 999.00 109.98 999.00 110.75 999.00 
113 21:15.817 105.09 999.00 106.76 999.00 109.85 999.00 110.62 999.00 
113 21:16.358 105.10 160.77 106.79 151.36 109.83 140.59 110.44 141.19 
113 21:16.908 105.17 160.82 106.83 151.33 109.88 140.67 110.46 140.97 
113 21:17.458 105.22 160.68 106.81 151.30 109.95 140.78 110.75 141.42 
113 21:18.000 105.32 160.92 106.97 151.40 110.18 140.99 110.92 141.80 
113 21:18.542 105.40 161.01 106.97 151.51 110.24 141.16 111.16 141.87 
113 21:19.092 105.48 161.08 107.12 151.64 110.28 141.12 110.94 141.91 
113 21:19.642 105.57 161.19 107.03 151.73 110.26 141.00 110.92 141.87 
113 21:20.183 105.54 161.25 107.16 151.74 110.40 141.31 111.08 142.01 
113 21:20.717 105.22 160.70 106.82 151.29 109.84 140.79 110.78 141.44 
113 21:30.283 100.51 999.00 101.50 999.00 104.58 999.00 105.31 999.00 
113 21:30.817 100.66 999.00 101.65 999.00 104.72 999.00 105.44 999.00 
113 21:31.358 100.60 154.69 101.66 145.29 104.86 134.85 105.65 135.41 
113 21:31.908 100.61 154.71 101.68 145.26 104.87 134.99 105.59 135.47 
113 21:32.458 100.61 154.69 101.61 145.32 104.91 135.07 105.84 135.34 
113 21:33.000 100.54 154.74 101.61 145.11 104.84 134.97 105.70 135.53 
113 21:33.542 100.68 154.68 101.71 145.19 104.88 134.94 105.76 135.41 
113 21:34.092 100.56 154.69 101.62 145.27 104.96 135.04 105.79 135.59 
113 21:34.642 100.50 154.55 101.53 145.27 104.92 135.01 105.90 135.75 
113 21:35.183 100.42 154.40 101.52 145.21 104.89 135.06 105.96 135.68 
113 21:35.725 102.83 155.12 103.14 145.64 107.14 134.25 107.57 133.41 
113 21:45.275 107.74 999.00 109.57 999.00 113.39 999.00 114.51 999.00 
113 21:45.817 107.71 999.00 109.66 999.00 113.48 999.00 114.66 999.00 
113 21:46.358 107.99 164.49 109.82 155.33 113.67 145.01 114.56 145.53 
113 21:46.908 108.02 164.54 109.84 155.47 113.70 145.28 114.71 145.67 
113 21:47.458 107.89 164.81 110.07 155.89 114.03 145.51 114.93 145.57 
113 21:48.000 108.06 164.95 110.15 156.08 114.18 145.59 115.17 146.03 
